Trial,Accuracy,Duration,Params,BestAccuracy
14,0.5993852794035902,9.902690172195435,"{'n_estimators': 319, 'max_depth': 12, 'num_leaves': 145, 'learning_rate': 0.3522376146739697, 'min_child_samples': 85, 'subsample': 0.725925915974006, 'colsample_bytree': 0.900245367436191, 'gamma': 1.96606722601198, 'lambda': 3.0817859613585954, 'alpha': 3.479671542710438, 'scale_pos_weight': 3.1367758248189466}",0.6837785697936762
15,0.6753098126410098,16.15272331237793,"{'n_estimators': 199, 'max_depth': 17, 'num_leaves': 120, 'learning_rate': 0.487524737810942, 'min_child_samples': 123, 'subsample': 0.7394927503356276, 'colsample_bytree': 0.5065928337131023, 'gamma': 0.1401226086071553, 'lambda': 4.12147110787269, 'alpha': 1.1089753686490775, 'scale_pos_weight': 2.1779265368088874}",0.6837785697936762
16,0.6714841578654808,15.259695768356323,"{'n_estimators': 157, 'max_depth': 18, 'num_leaves': 70, 'learning_rate': 0.44655679147592603, 'min_child_samples': 101, 'subsample': 0.7260561122479962, 'colsample_bytree': 0.7852148022388281, 'gamma': 0.17469751161464186, 'lambda': 2.0020970726066305, 'alpha': 1.7264159796934853, 'scale_pos_weight': 2.2450100447165835}",0.6837785697936762
17,0.5203871431841219,10.539698839187622,"{'n_estimators': 396, 'max_depth': 18, 'num_leaves': 118, 'learning_rate': 0.495112468582324, 'min_child_samples': 163, 'subsample': 0.10771745350977496, 'colsample_bytree': 0.5012317358237696, 'gamma': 2.1443402494787867, 'lambda': 1.6157442362158823, 'alpha': 4.771176586564433, 'scale_pos_weight': 3.6428303622913187}",0.6837785697936762
18,0.6870156622960468,22.07114839553833,"{'n_estimators': 244, 'max_depth': 11, 'num_leaves': 120, 'learning_rate': 0.4833885221773375, 'min_child_samples': 196, 'subsample': 0.8524930752139244, 'colsample_bytree': 0.502246722878099, 'gamma': 0.007287602840801544, 'lambda': 2.901115854933058, 'alpha': 2.815611039448871, 'scale_pos_weight': 0.9975468365162052}",0.6837785697936762
19,0.6214563646470261,11.240099430084229,"{'n_estimators': 497, 'max_depth': 10, 'num_leaves': 20, 'learning_rate': 0.3459402785385215, 'min_child_samples': 197, 'subsample': 0.8471323391467771, 'colsample_bytree': 0.8953983473503697, 'gamma': 1.296173342135567, 'lambda': 2.840696470109327, 'alpha': 2.7356455472795265, 'scale_pos_weight': 1.0638636910743628}",0.6870156622960468
20,0.5585455972272177,6.364455223083496,"{'n_estimators': 247, 'max_depth': 11, 'num_leaves': 58, 'learning_rate': 0.42779039381457384, 'min_child_samples': 200, 'subsample': 0.612680685974012, 'colsample_bytree': 0.788086990264615, 'gamma': 3.530588138717492, 'lambda': 3.6017536698406682, 'alpha': 3.4081777958364845, 'scale_pos_weight': 1.16710633547108}",0.6870156622960468
21,0.6487264166366936,12.86870265007019,"{'n_estimators': 295, 'max_depth': 16, 'num_leaves': 125, 'learning_rate': 0.4798014662725651, 'min_child_samples': 127, 'subsample': 0.8182788111700782, 'colsample_bytree': 0.5020356975849548, 'gamma': 0.5478710332192526, 'lambda': 4.246150697047045, 'alpha': 2.3284684894340764, 'scale_pos_weight': 2.026159406862372}",0.6870156622960468
22,0.6783507177189942,23.037419080734253,"{'n_estimators': 228, 'max_depth': 13, 'num_leaves': 116, 'learning_rate': 0.4194716954061576, 'min_child_samples': 167, 'subsample': 0.638265173274008, 'colsample_bytree': 0.5470833068401504, 'gamma': 0.03671420237616179, 'lambda': 3.896732690019183, 'alpha': 3.79987723120138, 'scale_pos_weight': 2.704354747936341}",0.6870156622960468
23,0.6386881600889383,18.010704278945923,"{'n_estimators': 251, 'max_depth': 13, 'num_leaves': 114, 'learning_rate': 0.39883136018622534, 'min_child_samples': 171, 'subsample': 0.6031254306363858, 'colsample_bytree': 0.5602714412848857, 'gamma': 0.6231308382895056, 'lambda': 2.9992468782558017, 'alpha': 4.156301341003523, 'scale_pos_weight': 2.641394322065138}",0.6870156622960468
24,0.6715495536736095,25.648831605911255,"{'n_estimators': 388, 'max_depth': 9, 'num_leaves': 86, 'learning_rate': 0.31053260932090043, 'min_child_samples': 159, 'subsample': 0.6439768989831898, 'colsample_bytree': 0.5490327564768657, 'gamma': 0.2105121868832216, 'lambda': 3.7617467235983977, 'alpha': 3.5031172941742605, 'scale_pos_weight': 0.5274909957173697}",0.6870156622960468
25,0.6756367916816532,24.879913330078125,"{'n_estimators': 313, 'max_depth': 7, 'num_leaves': 136, 'learning_rate': 0.4254067715903228, 'min_child_samples': 183, 'subsample': 0.9062820227163454, 'colsample_bytree': 0.5433114578666884, 'gamma': 0.0023900095600376883, 'lambda': 2.8530398620433313, 'alpha': 4.490149994463214, 'scale_pos_weight': 3.055171804706287}",0.6870156622960468
26,0.6037341006441487,12.256450653076172,"{'n_estimators': 241, 'max_depth': 12, 'num_leaves': 109, 'learning_rate': 0.3372573756135285, 'min_child_samples': 187, 'subsample': 0.7958236180494475, 'colsample_bytree': 0.9256984621940219, 'gamma': 1.7614248667438313, 'lambda': 4.576888842786655, 'alpha': 3.7077169665753313, 'scale_pos_weight': 3.6914538746973515}",0.6870156622960468
27,0.545662623025864,7.081574201583862,"{'n_estimators': 130, 'max_depth': 3, 'num_leaves': 94, 'learning_rate': 0.4043767848192933, 'min_child_samples': 168, 'subsample': 0.6591948392063032, 'colsample_bytree': 0.8392946928912497, 'gamma': 1.0027204746490763, 'lambda': 3.3079802380441667, 'alpha': 3.0721063484816002, 'scale_pos_weight': 1.8273823450540934}",0.6870156622960468
28,0.5485400385835268,13.826347827911377,"{'n_estimators': 335, 'max_depth': 14, 'num_leaves': 136, 'learning_rate': 0.45646237273895696, 'min_child_samples': 150, 'subsample': 0.5277607618630433, 'colsample_bytree': 0.5994823757893295, 'gamma': 3.996716027158515, 'lambda': 3.7916684759424486, 'alpha': 2.614618618347828, 'scale_pos_weight': 1.2312611799894235}",0.6870156622960468
29,0.6483013438838571,17.24931526184082,"{'n_estimators': 372, 'max_depth': 9, 'num_leaves': 69, 'learning_rate': 0.307337897126507, 'min_child_samples': 108, 'subsample': 0.904406025012708, 'colsample_bytree': 0.681639040220242, 'gamma': 0.41830056134355653, 'lambda': 3.384534574038546, 'alpha': 4.407511212191185, 'scale_pos_weight': 2.518995021416319}",0.6870156622960468
30,0.6150148775463493,10.702693223953247,"{'n_estimators': 169, 'max_depth': 11, 'num_leaves': 99, 'learning_rate': 0.3769821870127378, 'min_child_samples': 177, 'subsample': 0.7953662500876114, 'colsample_bytree': 0.6227374611431344, 'gamma': 1.1741836979256066, 'lambda': 1.4672502252811062, 'alpha': 3.1960069406041542, 'scale_pos_weight': 0.9470978262273797}",0.6870156622960468
31,0.6749174377922376,24.040282011032104,"{'n_estimators': 303, 'max_depth': 7, 'num_leaves': 132, 'learning_rate': 0.42228294277306855, 'min_child_samples': 188, 'subsample': 0.9000071757543944, 'colsample_bytree': 0.5319455508593315, 'gamma': 0.036482799791840985, 'lambda': 2.8196861817924384, 'alpha': 4.229791862569416, 'scale_pos_weight': 2.9415660155289354}",0.6870156622960468
32,0.6422849295360168,25.26101803779602,"{'n_estimators': 361, 'max_depth': 5, 'num_leaves': 142, 'learning_rate': 0.4677466333032033, 'min_child_samples': 158, 'subsample': 0.9516764584272293, 'colsample_bytree': 0.5325776952847844, 'gamma': 0.0004813201936772942, 'lambda': 2.2519313071662244, 'alpha': 4.638434942771571, 'scale_pos_weight': 3.8297448320251792}",0.6870156622960468
33,0.6429715855213681,15.091009378433228,"{'n_estimators': 229, 'max_depth': 7, 'num_leaves': 125, 'learning_rate': 0.42048629119485653, 'min_child_samples': 183, 'subsample': 0.852371350269352, 'colsample_bytree': 0.6497724174820114, 'gamma': 0.47993409836108014, 'lambda': 3.15010535849406, 'alpha': 3.8436217519316282, 'scale_pos_weight': 2.964501906478225}",0.6870156622960468
34,0.5770526109276395,2.4607675075531006,"{'n_estimators': 24, 'max_depth': 10, 'num_leaves': 113, 'learning_rate': 0.45793292443540473, 'min_child_samples': 195, 'subsample': 0.6979598730093092, 'colsample_bytree': 0.5554226950131236, 'gamma': 0.6277964872401709, 'lambda': 2.804357287185019, 'alpha': 4.50941052358312, 'scale_pos_weight': 2.433053656216425}",0.6870156622960468
35,0.6616420887421116,19.80442452430725,"{'n_estimators': 428, 'max_depth': 13, 'num_leaves': 138, 'learning_rate': 0.35722604056997054, 'min_child_samples': 176, 'subsample': 0.7796681424985643, 'colsample_bytree': 0.7173549465729971, 'gamma': 0.33716777941859216, 'lambda': 0.8138833583238698, 'alpha': 4.018809832707904, 'scale_pos_weight': 3.3162577708847865}",0.6870156622960468
36,0.6153745544910572,8.736498355865479,"{'n_estimators': 319, 'max_depth': 8, 'num_leaves': 104, 'learning_rate': 0.4941582169673068, 'min_child_samples': 134, 'subsample': 0.9379201068488145, 'colsample_bytree': 0.7767023913968506, 'gamma': 0.8257997632738668, 'lambda': 2.292259066352326, 'alpha': 3.710088723459186, 'scale_pos_weight': 4.063799249263097}",0.6870156622960468
37,0.584769316286826,6.6245033740997314,"{'n_estimators': 287, 'max_depth': 21, 'num_leaves': 121, 'learning_rate': 0.40291136550324913, 'min_child_samples': 164, 'subsample': 0.8735095890522557, 'colsample_bytree': 0.5899040513669227, 'gamma': 2.412530505005504, 'lambda': 1.8598233533051702, 'alpha': 2.795286478021223, 'scale_pos_weight': 2.8338775147449864}",0.6870156622960468
38,0.62930386162247,22.468364238739014,"{'n_estimators': 266, 'max_depth': 11, 'num_leaves': 129, 'learning_rate': 0.1449774344384144, 'min_child_samples': 113, 'subsample': 0.47837379089820026, 'colsample_bytree': 0.5307484083849228, 'gamma': 0.686925533804315, 'lambda': 3.556334302550992, 'alpha': 4.354475543586257, 'scale_pos_weight': 1.8484478908615931}",0.6870156622960468
39,0.5485400385835268,14.756458520889282,"{'n_estimators': 434, 'max_depth': 6, 'num_leaves': 102, 'learning_rate': 0.2510966950577394, 'min_child_samples': 190, 'subsample': 0.5968589416697746, 'colsample_bytree': 0.6286700807100235, 'gamma': 4.967377790004461, 'lambda': 2.5356823299817726, 'alpha': 3.3714532531896655, 'scale_pos_weight': 0.737495960031703}",0.6870156622960468
40,0.6582415067194193,24.739851236343384,"{'n_estimators': 344, 'max_depth': 8, 'num_leaves': 36, 'learning_rate': 0.43847856365102483, 'min_child_samples': 12, 'subsample': 0.6756112863717386, 'colsample_bytree': 0.5852920781804921, 'gamma': 0.3450957392050523, 'lambda': 4.366179730844548, 'alpha': 3.9881054652704377, 'scale_pos_weight': 1.4561817316327468}",0.6870156622960468
41,0.6884216721708138,18.89350652694702,"{'n_estimators': 189, 'max_depth': 17, 'num_leaves': 117, 'learning_rate': 0.49908799039031976, 'min_child_samples': 121, 'subsample': 0.7477471327791229, 'colsample_bytree': 0.504445896627538, 'gamma': 0.02279634234344552, 'lambda': 4.0026338531502645, 'alpha': 0.6102439258918619, 'scale_pos_weight': 2.161462561526178}",0.6870156622960468
42,0.6891083281561652,18.51174521446228,"{'n_estimators': 165, 'max_depth': 16, 'num_leaves': 113, 'learning_rate': 0.47672246307593963, 'min_child_samples': 97, 'subsample': 0.7583806349074971, 'colsample_bytree': 0.5366347760481242, 'gamma': 0.024647089985621793, 'lambda': 3.9672771769283655, 'alpha': 0.2529013670010605, 'scale_pos_weight': 2.084328127791422}",0.6884216721708138
43,0.6700454500866494,10.973124265670776,"{'n_estimators': 93, 'max_depth': 16, 'num_leaves': 88, 'learning_rate': 0.46960857592122074, 'min_child_samples': 89, 'subsample': 0.7702728987292039, 'colsample_bytree': 0.5664890740182578, 'gamma': 0.2957069395539009, 'lambda': 4.587458488235953, 'alpha': 0.5335367588096211, 'scale_pos_weight': 2.008953461587017}",0.6891083281561652
44,0.6194617924991008,9.454757452011108,"{'n_estimators': 183, 'max_depth': 25, 'num_leaves': 109, 'learning_rate': 0.4563331047418104, 'min_child_samples': 66, 'subsample': 0.8360111118926966, 'colsample_bytree': 0.5213258866736971, 'gamma': 1.3872043138452814, 'lambda': 3.950523661438287, 'alpha': 0.4582718027840489, 'scale_pos_weight': 2.348006634574146}",0.6891083281561652
45,0.6412058987018933,10.899465799331665,"{'n_estimators': 147, 'max_depth': 19, 'num_leaves': 119, 'learning_rate': 0.47836679569848506, 'min_child_samples': 117, 'subsample': 0.5640599740699135, 'colsample_bytree': 0.8272589004373397, 'gamma': 0.7955828743988801, 'lambda': 4.762827131106571, 'alpha': 1.8889272780518391, 'scale_pos_weight': 1.6654354635199824}",0.6891083281561652
46,0.6733152404930844,14.251455783843994,"{'n_estimators': 222, 'max_depth': 14, 'num_leaves': 115, 'learning_rate': 0.49838794807641396, 'min_child_samples': 132, 'subsample': 0.7474936982013771, 'colsample_bytree': 0.9498067108582054, 'gamma': 0.2608602749366633, 'lambda': 3.948633019882746, 'alpha': 1.3306486338130625, 'scale_pos_weight': 2.659828101039832}",0.6891083281561652
47,0.5893143249517706,29.685417890548706,"{'n_estimators': 92, 'max_depth': 21, 'num_leaves': 150, 'learning_rate': 0.014847903514470018, 'min_child_samples': 93, 'subsample': 0.6878914736206004, 'colsample_bytree': 0.6585757196012509, 'gamma': 0.4987035982297278, 'lambda': 4.370564916440793, 'alpha': 0.32407506993063817, 'scale_pos_weight': 1.29821593550077}",0.6891083281561652
48,0.6216525520714122,21.87777614593506,"{'n_estimators': 186, 'max_depth': 16, 'num_leaves': 97, 'learning_rate': 0.0511616391682464, 'min_child_samples': 70, 'subsample': 0.37360821912983716, 'colsample_bytree': 0.601807664815605, 'gamma': 1.053943221566482, 'lambda': 3.5138527525502994, 'alpha': 0.7733502066308084, 'scale_pos_weight': 2.0989967806912944}",0.6891083281561652
49,0.6745577608475297,14.43809175491333,"{'n_estimators': 113, 'max_depth': 14, 'num_leaves': 142, 'learning_rate': 0.44361497898129254, 'min_child_samples': 142, 'subsample': 0.633595057016671, 'colsample_bytree': 0.5151451037086477, 'gamma': 0.17339543303799124, 'lambda': 4.154484691358796, 'alpha': 0.09671680831166818, 'scale_pos_weight': 1.764101864976111}",0.6891083281561652
50,0.6964653565706438,25.589531421661377,"{'n_estimators': 208, 'max_depth': 17, 'num_leaves': 77, 'learning_rate': 0.3913165360457028, 'min_child_samples': 41, 'subsample': 0.7665413423716277, 'colsample_bytree': 0.6813904877726006, 'gamma': 0.011596193799874557, 'lambda': 3.8237681872748936, 'alpha': 1.390822105850573, 'scale_pos_weight': 2.3684490451383504}",0.6891083281561652
51,0.6653696498054474,15.862690210342407,"{'n_estimators': 206, 'max_depth': 18, 'num_leaves': 74, 'learning_rate': 0.3863691958074334, 'min_child_samples': 44, 'subsample': 0.7090443922048039, 'colsample_bytree': 0.7544657489763499, 'gamma': 0.42528141908484757, 'lambda': 3.845261168247979, 'alpha': 1.4766202276252152, 'scale_pos_weight': 2.2609240447024}",0.6964653565706438
52,0.6951901383121342,23.10204792022705,"{'n_estimators': 227, 'max_depth': 20, 'num_leaves': 83, 'learning_rate': 0.36816921425741184, 'min_child_samples': 34, 'subsample': 0.7595392533395607, 'colsample_bytree': 0.6834455985960075, 'gamma': 0.07774568497068186, 'lambda': 4.8854802889685365, 'alpha': 0.6605571617536723, 'scale_pos_weight': 1.973327766670189}",0.6964653565706438
53,0.6845306215871563,18.799334287643433,"{'n_estimators': 157, 'max_depth': 23, 'num_leaves': 59, 'learning_rate': 0.3269744928340746, 'min_child_samples': 34, 'subsample': 0.8125479064303576, 'colsample_bytree': 0.6972271271003504, 'gamma': 0.21807809412497217, 'lambda': 4.820123328181232, 'alpha': 0.6427711971685369, 'scale_pos_weight': 1.8967387633403137}",0.6964653565706438
54,0.6597456103063793,12.146019220352173,"{'n_estimators': 166, 'max_depth': 22, 'num_leaves': 48, 'learning_rate': 0.3261688643286508, 'min_child_samples': 29, 'subsample': 0.816941762671544, 'colsample_bytree': 0.6883212294419851, 'gamma': 0.7053760552712078, 'lambda': 4.899489965462897, 'alpha': 0.6936878600786726, 'scale_pos_weight': 1.9720381834944578}",0.6964653565706438
55,0.6859693293659876,19.16615653038025,"{'n_estimators': 138, 'max_depth': 23, 'num_leaves': 60, 'learning_rate': 0.2924681543802468, 'min_child_samples': 31, 'subsample': 0.8623000759191704, 'colsample_bytree': 0.7255734101011749, 'gamma': 0.22869339863146035, 'lambda': 4.99632022143304, 'alpha': 1.0269728424904763, 'scale_pos_weight': 2.4663984190461283}",0.6964653565706438
56,0.5882025962135827,7.610086917877197,"{'n_estimators': 140, 'max_depth': 20, 'num_leaves': 65, 'learning_rate': 0.26676994414905847, 'min_child_samples': 58, 'subsample': 0.7741321480473154, 'colsample_bytree': 0.7176030212263877, 'gamma': 3.1205586476956437, 'lambda': 4.9897145006382, 'alpha': 1.1329275872889264, 'scale_pos_weight': 2.452328358747236}",0.6964653565706438
57,0.6552006016414348,9.192252397537231,"{'n_estimators': 70, 'max_depth': 17, 'num_leaves': 79, 'learning_rate': 0.228014897413205, 'min_child_samples': 40, 'subsample': 0.9627753413386875, 'colsample_bytree': 0.7375152689738088, 'gamma': 0.9435993236988729, 'lambda': 4.581506523429247, 'alpha': 0.301395657088513, 'scale_pos_weight': 2.170139999000761}",0.6964653565706438
58,0.62855180982899,10.25666880607605,"{'n_estimators': 194, 'max_depth': 20, 'num_leaves': 50, 'learning_rate': 0.28705346037195245, 'min_child_samples': 22, 'subsample': 0.8615143913196667, 'colsample_bytree': 0.7606886799449781, 'gamma': 1.597307317765562, 'lambda': 4.290110149746132, 'alpha': 0.9487486226199795, 'scale_pos_weight': 1.510041775390072}",0.6964653565706438
59,0.6661217015989275,12.419321298599243,"{'n_estimators': 115, 'max_depth': 23, 'num_leaves': 88, 'learning_rate': 0.3663323245069502, 'min_child_samples': 13, 'subsample': 0.7548266155017443, 'colsample_bytree': 0.8013150226405941, 'gamma': 0.48894403897636035, 'lambda': 4.534651497638951, 'alpha': 1.2227503634612222, 'scale_pos_weight': 2.5687475169999514}",0.6964653565706438
60,0.6929993787398228,33.09586429595947,"{'n_estimators': 269, 'max_depth': 19, 'num_leaves': 39, 'learning_rate': 0.16014744212486623, 'min_child_samples': 54, 'subsample': 0.8802015858774975, 'colsample_bytree': 0.7040882529982042, 'gamma': 0.18570018994542925, 'lambda': 3.6501200118613455, 'alpha': 1.6210335220061902, 'scale_pos_weight': 1.6439017072432902}",0.6964653565706438
61,0.6954190236405846,36.26240372657776,"{'n_estimators': 269, 'max_depth': 19, 'num_leaves': 41, 'learning_rate': 0.1580734863988087, 'min_child_samples': 49, 'subsample': 0.921833856782644, 'colsample_bytree': 0.7345235663532338, 'gamma': 0.13289379304209764, 'lambda': 3.659538534787483, 'alpha': 1.5864399002023775, 'scale_pos_weight': 1.7122869129924607}",0.6964653565706438
62,0.6973481999803812,39.19878935813904,"{'n_estimators': 270, 'max_depth': 19, 'num_leaves': 36, 'learning_rate': 0.15722913887169418, 'min_child_samples': 59, 'subsample': 0.9300455965074118, 'colsample_bytree': 0.6746968432970584, 'gamma': 0.10109742299920586, 'lambda': 3.6195207446495297, 'alpha': 1.955677443896698, 'scale_pos_weight': 1.690484745376476}",0.6964653565706438
63,0.6907432233593827,35.915355920791626,"{'n_estimators': 262, 'max_depth': 19, 'num_leaves': 36, 'learning_rate': 0.15566513571428153, 'min_child_samples': 55, 'subsample': 0.931508613062464, 'colsample_bytree': 0.697302010208669, 'gamma': 0.15068860949038235, 'lambda': 3.646969999134956, 'alpha': 1.9177557816382025, 'scale_pos_weight': 1.6000957079945015}",0.6973481999803812
64,0.6605303600039237,14.47670316696167,"{'n_estimators': 275, 'max_depth': 20, 'num_leaves': 33, 'learning_rate': 0.169724753639634, 'min_child_samples': 51, 'subsample': 0.9793373426685453, 'colsample_bytree': 0.700024866831481, 'gamma': 0.6346873608710083, 'lambda': 3.6666217976481903, 'alpha': 1.9965040912037493, 'scale_pos_weight': 1.6806641140484044}",0.6973481999803812
65,0.6936206389170454,48.06824541091919,"{'n_estimators': 252, 'max_depth': 19, 'num_leaves': 39, 'learning_rate': 0.09068398009553379, 'min_child_samples': 79, 'subsample': 0.9342170626599224, 'colsample_bytree': 0.668974867239306, 'gamma': 0.19372974493631984, 'lambda': 3.193072014514709, 'alpha': 1.6834879149153055, 'scale_pos_weight': 1.4173112681646614}",0.6973481999803812
66,0.6838439656018049,32.810136556625366,"{'n_estimators': 260, 'max_depth': 19, 'num_leaves': 11, 'learning_rate': 0.1037268996292606, 'min_child_samples': 80, 'subsample': 0.9891958608266683, 'colsample_bytree': 0.6598473465394702, 'gamma': 0.3549959893528952, 'lambda': 3.2041702830579033, 'alpha': 1.62138535562271, 'scale_pos_weight': 1.3814979336107445}",0.6973481999803812
67,0.6900565673740313,46.89222049713135,"{'n_estimators': 237, 'max_depth': 19, 'num_leaves': 37, 'learning_rate': 0.0906369124632097, 'min_child_samples': 62, 'subsample': 0.936629590076442, 'colsample_bytree': 0.7043894983467949, 'gamma': 0.17134320460120422, 'lambda': 3.4185540762808517, 'alpha': 2.3782965769157993, 'scale_pos_weight': 1.1126230613195045}",0.6973481999803812
68,0.6587319752803845,20.80637764930725,"{'n_estimators': 254, 'max_depth': 22, 'num_leaves': 29, 'learning_rate': 0.13810826239839114, 'min_child_samples': 55, 'subsample': 0.915330082189818, 'colsample_bytree': 0.6418580108287028, 'gamma': 0.7738665121486662, 'lambda': 3.0857982303973035, 'alpha': 2.173835096099293, 'scale_pos_weight': 1.592789404243522}",0.6973481999803812
69,0.6413366903181507,12.697855710983276,"{'n_estimators': 288, 'max_depth': 18, 'num_leaves': 43, 'learning_rate': 0.18224336306711902, 'min_child_samples': 47, 'subsample': 0.8932865760844239, 'colsample_bytree': 0.6670939959581881, 'gamma': 1.212107091442462, 'lambda': 2.655356891784164, 'alpha': 1.801869503010984, 'scale_pos_weight': 1.3070675222309571}",0.6973481999803812
70,0.594774874930517,15.188198804855347,"{'n_estimators': 305, 'max_depth': 20, 'num_leaves': 23, 'learning_rate': 0.06251509690112518, 'min_child_samples': 37, 'subsample': 0.9983627289668777, 'colsample_bytree': 0.6826719527760867, 'gamma': 3.742016580371246, 'lambda': 3.6318923839309663, 'alpha': 1.5634034363292995, 'scale_pos_weight': 1.7542156683827705}",0.6973481999803812
